V1,V2,V3,V4,V5,V6,V7,V8
-2.2951,-1.19593,1.00229,0.266059,-1.04E+00,1.19E+00,-1.13E+00,1.31E+00
0.38379,0.284568,0.979817,-0.395519,-6.47E-01,-1.37E+00,-1.28E+00,-9.24E-01
0.817318,1.19969,0.912507,-0.522307,-1.08E+00,1.23E+00,-1.14E+00,1.39E+00
0.579048,-0.459926,-0.396844,-0.993037,-1.44E+00,7.24E-01,-7.95E-01,8.93E-01
0.462386,-1.21986,0.396436,0.176911,-2.84E-01,-1.35E+00,-9.91E-01,-8.32E-01
-1.21996,0.325023,0.932722,-0.0906749,2.69E-01,-1.03E-01,1.31E-01,-2.46E-01
2.22505,0.117181,1.75791,0.530976,-1.52E+00,1.13E+00,-1.21E+00,1.16E+00
0.0842159,0.068419,-0.368428,-0.54644,4.42E-01,-9.98E-01,1.43E+00,-8.68E-01
0.4907,0.313195,1.16651,0.196777,-1.22E+00,-1.02E+00,-1.29E+00,-1.14E+00
-0.722621,0.0841396,0.919597,-0.148982,-1.49E+00,9.19E-01,-6.99E-01,1.21E+00
1.12879,-0.69781,0.493531,-0.0337398,-2.95E-01,4.14E-01,-3.73E-01,-4.84E-01
0.518433,-0.669287,-0.0063849,-1.73144,-1.03E+00,-1.05E+00,-1.60E+00,-1.05E+00
-1.7363,-0.549521,-0.37652,-1.00391,4.73E-01,1.14E+00,7.95E-01,1.50E+00
0.296398,-0.366589,0.525118,0.183114,-1.10E+00,-1.09E+00,-7.56E-01,-1.22E+00
-0.463944,-1.95324,1.29003,0.15242,-3.54E-01,-5.91E-02,-2.05E-01,3.67E-02
0.469079,-1.78408,0.221983,0.0291753,1.45E+00,-1.09E+00,7.76E-01,-9.03E-01
-0.208624,-0.473482,0.649252,-0.838644,-4.14E-01,1.16E+00,-8.07E-01,1.06E+00
1.21286,1.08193,0.888789,-0.283685,-7.37E-01,-6.69E-01,-1.06E+00,-1.13E+00
-0.253667,1.25488,0.432291,-0.0533439,8.63E-01,1.43E+00,1.28E+00,1.20E+00
1.27969,-0.416062,-0.0261985,-1.16619,1.20E+00,-5.70E-01,9.08E-01,-8.90E-01
-0.470201,0.606688,0.170953,-0.777535,4.19E-01,1.06E+00,1.16E+00,1.03E+00
0.168754,-0.0499972,1.06201,0.159313,6.57E-01,3.81E-01,6.59E-01,6.47E-02
-0.74891,0.706651,0.743428,0.377166,-6.81E-01,1.57E-01,-1.14E-01,-3.22E-01
1.26969,1.39734,0.778949,-0.878703,-8.98E-01,-7.67E-01,-7.96E-01,-1.12E+00
0.0341596,-0.213809,0.00932818,-1.19639,-9.32E-01,-1.32E+00,-5.40E-01,-1.10E+00
0.147476,1.02091,-0.464541,-0.606572,-8.89E-01,1.78E+00,-1.56E+00,1.41E+00
-0.841593,-1.07465,-0.156578,-1.47766,6.62E-01,-1.12E-01,4.06E-01,-5.43E-02
1.69225,-2.1097,0.784119,-0.243898,-1.22E+00,-6.96E-01,-1.46E+00,-7.21E-01
-0.294658,-0.186921,1.32432,0.471699,-9.45E-01,1.12E+00,-2.37E-01,8.86E-01
-0.713968,-2.07407,0.656806,-0.215872,-1.18E+00,9.58E-01,-1.34E+00,9.19E-01
0.0420896,-0.271058,1.01529,-0.538269,-9.26E-01,-1.01E+00,-1.47E+00,-6.98E-01
0.881683,-1.31503,0.54171,0.278623,1.41E+00,7.93E-01,8.04E-01,8.44E-01
0.162575,0.769508,-0.0876182,-0.400712,7.31E-01,-5.84E-01,1.30E+00,-8.27E-01
1.01398,-0.970198,0.595622,-0.228472,1.04E+00,9.04E-01,1.21E+00,1.21E+00
0.565153,-0.14742,1.1986,-0.102262,5.03E-01,1.05E+00,5.25E-01,1.25E+00
-0.835026,-1.38956,0.957266,-0.392629,-1.90E-01,2.04E-01,-5.18E-01,3.09E-02
1.50861,-1.18892,-0.0509719,-0.484363,-1.81E-01,-3.22E-01,-7.02E-02,-2.19E-01
-1.1779,-1.17389,0.714506,-1.3627,-2.53E-01,1.17E-01,-3.50E-01,4.49E-01
0.666061,1.14698,-0.0686986,-0.542606,1.17E+00,9.00E-01,1.14E+00,7.10E-01
-0.551343,-0.0655024,-0.151276,-0.35269,-4.37E-01,5.34E-01,-3.99E-01,-5.66E-01
1.06314,-0.558002,1.0911,0.310187,-8.94E-01,1.15E+00,-1.07E+00,9.59E-01
0.197272,-0.25528,1.25891,-0.176909,3.32E-01,-5.15E-01,4.88E-02,1.05E+00
-0.907386,0.839109,0.682758,-0.166796,7.25E-01,1.08E+00,1.25E+00,1.41E+00
-0.315652,-0.400072,1.35335,-0.69155,-1.27E+00,-6.63E-01,-5.82E-01,-1.41E+00
-0.343345,-0.540364,1.04081,-0.251493,-1.51E+00,-8.78E-01,-1.42E+00,-9.51E-01
-0.401473,1.34218,1.04918,0.0288964,-8.75E-02,1.85E-02,-2.06E-01,1.89E-01
-0.892763,-0.228214,0.176559,-0.674129,-1.26E+00,8.22E-01,-1.36E+00,1.20E+00
1.61496,-1.42645,0.708649,0.427895,-9.38E-01,1.01E+00,-4.58E-01,8.41E-01
-1.34734,1.05953,-0.291403,-1.25921,-8.84E-01,6.44E-01,-1.36E+00,9.54E-01
1.17865,-0.245482,0.871237,0.412568,7.12E-01,-1.36E+00,1.53E+00,-1.01E+00
0.613978,-0.117213,1.47545,0.19439,1.06E+00,-1.06E+00,5.45E-01,-6.27E-01
0.181647,-0.908849,1.57688,0.444154,9.78E-01,-1.30E+00,1.10E+00,-7.08E-01
-0.292618,-1.72261,0.95537,0.0288013,-6.68E-01,2.41E-01,-4.52E-01,-9.07E-02
0.189067,0.756227,0.361837,-0.564137,6.44E-01,-5.80E-01,7.67E-01,-1.34E+00
0.535401,0.550845,0.508358,-0.219994,9.66E-01,-7.69E-01,1.42E+00,-1.10E+00
0.0262404,-1.25536,0.566074,-0.135705,5.40E-01,1.48E-01,2.25E-01,6.55E-01
-0.121187,-1.02763,0.738761,-0.173655,9.82E-01,-7.64E-01,9.07E-01,-1.47E+00
-0.149019,0.206777,0.06518,-1.49368,-5.65E-01,1.06E+00,-9.68E-01,1.12E+00
0.358458,-0.544046,1.43997,0.255766,9.95E-01,8.52E-01,1.29E+00,1.16E+00
0.173609,0.475394,-0.710641,-0.603342,-1.14E+00,8.49E-01,-1.15E+00,8.85E-01
-0.246034,0.55688,0.6562,0.0141198,5.87E-01,1.15E+00,8.56E-01,1.28E+00
0.762409,-0.461301,-0.022255,-1.32561,8.88E-03,5.98E-02,7.58E-02,-5.44E-01
-0.185594,0.106067,0.733664,-0.594239,1.25E+00,1.10E+00,1.49E+00,1.11E+00
0.532942,1.21382,1.01655,0.0896932,7.51E-01,-8.66E-01,7.51E-01,-1.69E+00
0.694071,0.603277,-0.0293515,-1.50475,-8.11E-01,-8.07E-01,-1.07E+00,-8.14E-01
0.271284,1.22762,0.483138,-0.830737,1.11E-01,3.35E-01,4.66E-01,-6.96E-01
1.42047,1.40563,0.549281,-0.5333,8.96E-01,5.94E-01,6.90E-01,8.69E-01
1.27211,0.0098324,-0.705393,-0.814848,6.08E-01,-1.03E+00,9.00E-01,-7.29E-01
1.46643,1.24214,1.1153,0.302914,-7.95E-01,1.14E+00,-1.73E+00,1.19E+00
-0.235082,-1.26083,-0.457492,-0.947286,-1.26E+00,-6.22E-01,-9.28E-01,-1.29E+00
-0.194103,-1.74674,1.01384,-0.287512,-9.64E-01,-1.36E+00,-2.20E-01,-1.05E+00
-0.0705923,0.802851,0.0816332,-1.13911,-8.63E-01,1.03E+00,-5.68E-01,5.80E-01
-1.67467,-0.557996,0.409482,-1.26128,1.05E+00,-1.26E+00,8.34E-01,-1.38E+00
-0.974188,0.33392,1.00259,0.158101,-1.05E+00,1.24E+00,-1.70E+00,7.32E-01
-0.620854,0.728493,-0.0811091,-1.06315,6.04E-01,-1.09E+00,1.01E+00,-7.68E-01
0.143533,1.72357,1.2102,0.208995,-6.48E-01,1.02E+00,-9.00E-01,9.17E-01
0.219596,-0.818533,-0.0275433,-0.804637,1.26E+00,7.48E-01,6.96E-01,1.03E+00
1.95573,1.30599,1.10671,-0.143186,-9.97E-01,-4.60E-01,-7.16E-01,-1.01E+00
0.273049,-1.61857,-0.148038,-0.764296,-6.80E-01,9.43E-01,-1.32E+00,1.28E+00
0.0558095,-0.521878,1.37817,-0.0301181,-9.86E-01,1.26E+00,-9.72E-01,1.60E+00
-0.828411,-0.625302,-0.0657732,-1.13394,-9.18E-01,-1.40E+00,-6.58E-01,-7.05E-01
0.314113,-0.0917854,-0.226396,-1.16049,-6.84E-01,-1.17E+00,-6.96E-01,-5.68E-01
0.0675674,-0.322935,0.127426,-0.765332,-9.22E-01,1.66E+00,-1.23E+00,1.00E+00
-1.12384,0.250482,0.603842,0.149725,1.53E+00,1.23E+00,8.12E-01,8.83E-01
0.723217,-1.11028,0.770102,0.384453,7.56E-01,-1.07E+00,9.27E-01,-1.29E+00
0.534237,0.293705,1.07173,-0.182366,-1.05E+00,-6.31E-01,-1.48E+00,-6.91E-01
1.18814,-0.0571452,-0.412591,-0.813097,7.62E-01,-1.08E+00,1.41E+00,-6.13E-01
1.00686,-0.294426,0.804277,-0.117286,-4.01E-01,3.54E-01,5.01E-02,-1.38E-02
-2.21075,0.25679,0.590451,0.58413,9.36E-02,-2.09E-01,-2.67E-01,-5.46E-01
-0.164075,-1.14881,0.144727,-1.39473,1.30E+00,8.03E-01,1.14E+00,1.52E+00
0.511589,-0.233528,0.758312,-0.335494,-1.00E+00,-1.53E+00,-9.61E-01,-1.62E+00
-0.278936,-0.722801,1.27797,0.167425,-9.80E-01,-1.23E+00,-8.82E-01,-1.15E+00
1.14111,-0.354203,-0.176213,-0.60254,1.51E+00,5.06E-01,1.09E+00,1.27E+00
-1.10477,0.450079,-0.491312,-0.209619,-1.40E+00,-8.50E-01,-9.08E-01,-8.91E-01
-2.08965,0.592805,0.123682,-0.838781,1.06E+00,-1.19E+00,1.42E+00,-1.52E-01
1.64549,-1.51077,0.922939,0.0880414,-7.74E-01,5.91E-01,-9.36E-01,1.23E+00
0.754555,-1.0248,0.457557,0.1234,2.76E-02,-4.48E-01,-4.93E-01,-1.18E-01
-0.160357,-1.01434,1.15326,0.394246,4.33E-01,5.19E-02,8.48E-02,3.27E-01
0.806391,0.749548,1.16098,0.121409,-8.49E-01,-4.27E-01,-8.34E-01,-1.18E+00
-1.03061,-1.3577,1.28102,0.423698,9.52E-01,-8.23E-01,1.22E+00,-1.32E+00
-1.19616,-0.258973,-0.383516,-1.2164,-1.42E+00,-7.61E-01,-1.03E+00,-8.51E-01
-0.365085,1.27423,0.884606,-0.133151,1.04E+00,5.78E-01,8.95E-01,1.61E+00
-0.999455,2.67346,0.988215,-0.350428,-6.91E-01,3.63E-01,-7.32E-02,-3.62E-01
-0.295876,-0.100284,0.289124,0.259216,1.09E+00,6.70E-01,5.80E-01,1.05E+00
-0.389363,0.197482,0.129112,-1.2856,-1.04E+00,1.08E+00,-7.70E-01,1.05E+00
1.59037,0.728428,0.117591,-0.830714,-5.71E-01,-8.09E-01,-1.02E+00,-9.90E-01
0.13562,-0.215344,0.491161,0.219055,-1.59E+00,7.72E-01,-9.64E-01,1.22E+00
-1.47707,0.898707,1.37732,-0.62599,9.67E-01,-1.59E+00,1.32E+00,-7.63E-01
-1.14865,-0.28922,0.796122,-0.169295,1.24E+00,1.18E+00,8.48E-01,7.55E-01
-2.06029,-0.249651,0.989277,0.100805,7.88E-01,-1.05E+00,8.89E-01,-6.34E-01
-1.56981,0.387081,1.00525,0.0970877,1.04E+00,-1.32E+00,9.76E-01,-1.16E+00
0.434873,0.0977476,0.21631,-0.310186,-5.22E-01,-8.29E-01,-1.03E+00,-9.25E-01
-0.0363205,0.575291,0.321188,-0.47828,-1.13E+00,9.69E-01,-1.70E+00,9.36E-01
-1.35233,-0.929818,0.360985,-1.22376,1.24E+00,-1.17E+00,1.06E+00,-6.22E-01
1.10114,0.372123,-0.234246,-0.782607,1.62E-01,-3.51E-01,3.66E-01,2.10E-01
-0.416958,0.201794,0.630836,-0.152072,-9.40E-01,7.90E-01,-1.20E+00,8.60E-01
-1.07023,-0.924393,0.632369,0.253309,9.55E-01,-6.55E-01,1.06E+00,-8.02E-01
-0.0568683,-0.888264,-0.475756,-0.690604,1.36E+00,-1.28E+00,5.54E-01,-6.13E-01
-0.419185,-0.252264,-0.628967,-0.513482,-1.25E-01,2.13E-01,-1.22E-02,-5.11E-01
-1.39686,-0.0938323,1.03957,-0.59417,-2.00E-01,-1.00E+00,-1.67E+00,-1.11E+00
-0.00679606,0.0163751,0.879533,-0.140543,-1.42E-01,-2.08E-01,-1.40E-02,-1.86E-01
0.506315,-0.689874,-0.393718,-0.680118,-1.16E+00,8.32E-01,-8.62E-01,1.14E+00
0.557779,2.28836,1.27305,0.0951655,-7.88E-01,6.23E-01,-6.47E-01,4.24E-01
-1.0742,0.972324,0.0995071,-1.04969,-1.52E+00,-1.36E+00,-1.09E+00,-1.13E+00
-0.259927,-1.74562,1.78617,-0.224242,-1.22E+00,5.86E-01,-1.15E+00,1.03E+00
-0.734967,-1.19361,1.05852,-0.534469,9.92E-01,-7.71E-01,7.50E-01,-1.42E+00
0.58785,1.57534,-0.292059,-0.376531,-8.23E-01,1.21E+00,-9.59E-01,8.70E-01
0.0604457,0.298903,1.43674,0.0166477,-2.07E-01,-3.56E-01,-1.48E-01,3.53E-01
-0.83148,-0.794851,0.28574,-0.948937,-9.49E-01,1.60E+00,-6.89E-01,1.24E+00
0.560435,-1.19341,0.927394,0.455478,9.99E-01,-7.95E-01,3.52E-01,-1.06E+00
-0.322117,1.50297,1.06515,0.0234634,1.71E-01,2.46E-01,-2.15E-01,-2.21E-01
-1.12003,0.462624,0.933257,-0.257676,-6.22E-01,1.10E+00,-1.39E+00,1.17E+00
-0.27707,1.99001,0.822579,0.337326,-4.05E-02,-1.08E-01,1.48E-01,6.50E-02
-0.253871,1.41154,1.0482,-0.285793,-1.06E+00,1.06E+00,-8.91E-01,4.64E-01
0.350525,-0.646656,0.652793,-0.0936877,-1.16E+00,-1.22E+00,-9.18E-01,-1.06E+00
0.31227,0.156716,-0.299784,-0.887515,-1.23E+00,-1.16E+00,-8.63E-01,-5.47E-01
1.27454,0.932813,1.00559,0.316297,1.71E-01,-1.79E-01,1.51E-01,-1.84E-02
0.513637,-1.03083,1.11278,-0.274078,1.07E+00,-1.36E+00,9.23E-01,-6.75E-01
1.30009,-0.858352,-0.0752767,-1.53286,-5.69E-01,8.36E-01,-9.63E-01,8.12E-01
0.828981,2.29473,0.323331,-0.306752,8.80E-01,5.58E-01,1.27E+00,1.66E+00
0.528677,0.694497,0.966823,-0.12973,-1.42E+00,8.67E-01,-1.38E+00,1.45E+00
0.483541,0.0872839,0.913561,0.213536,-1.44E+00,-9.88E-01,-5.89E-01,-1.01E+00
0.85251,-0.949428,0.362932,-1.37944,-8.53E-01,-1.03E+00,-1.43E+00,-1.28E+00
-0.95772,-1.4297,1.09984,0.304125,1.22E+00,1.33E+00,6.96E-01,8.19E-01
-1.06837,0.315011,0.658298,-0.36432,-8.10E-01,-1.18E+00,-1.07E+00,-4.22E-01
-1.31795,-0.0984351,0.875914,-0.224236,1.45E+00,9.38E-01,1.09E+00,7.44E-01
-1.43908,0.512295,-0.226573,-0.958251,7.15E-01,-7.71E-01,1.40E+00,-1.04E+00
-0.863463,-0.486455,1.09774,0.0374309,1.22E+00,6.69E-01,9.69E-01,1.01E+00
-1.71124,-0.191185,0.879611,-0.0949966,3.40E-01,1.63E-01,-6.00E-01,-1.54E-01
0.10486,-0.529642,-0.0446355,-1.10685,1.47E-02,1.23E-01,-1.59E-01,3.90E-01
0.549375,0.177622,0.95989,0.323323,-1.04E+00,8.37E-01,-1.51E+00,1.00E+00
-0.922909,0.469751,0.713216,-0.103795,-1.15E+00,-9.16E-01,-9.15E-01,-1.44E+00
0.443773,-1.49806,1.41716,-0.492405,-8.42E-01,-6.98E-01,-1.52E+00,-1.11E+00
-0.955444,0.310302,-0.181625,-0.451595,1.03E+00,1.04E+00,8.16E-01,7.53E-01
-0.40169,-0.486839,0.608042,0.497439,-1.34E+00,8.26E-01,-2.94E-01,1.40E+00
0.0695429,-0.923367,1.0347,-0.164207,-4.67E-01,9.00E-01,-1.07E+00,9.76E-01
0.661395,0.623388,0.19088,-1.23029,-9.44E-01,7.56E-01,-1.32E+00,1.21E+00
0.64957,-0.4201,-0.00860497,-0.494963,1.22E-01,5.26E-02,1.06E-01,-8.08E-02
-0.141284,-0.00129093,-0.144313,-1.07041,-3.83E-02,3.55E-01,1.42E-01,4.38E-01
-0.0597026,-0.492863,-0.514249,-1.01489,-9.07E-01,-1.40E+00,-1.69E+00,-7.81E-01
1.27344,0.218924,0.853082,-0.083789,-9.40E-01,1.51E+00,-1.32E+00,1.17E+00
2.15555,-0.643845,1.16153,0.145003,-1.16E+00,1.17E+00,-7.55E-01,9.30E-01
1.48526,1.17971,-0.0124328,-0.587218,-8.06E-03,3.75E-01,1.79E-01,2.42E-01
-2.816,0.109544,0.792385,0.460913,-2.06E-02,-6.79E-02,1.05E-01,2.32E-01
1.11334,0.352704,0.927599,-0.263457,-1.69E+00,-1.25E+00,-1.46E+00,-1.12E+00
0.656064,1.73809,1.08239,-0.181086,1.73E-01,-3.13E-01,-5.18E-01,-1.71E-02
-0.130621,0.492985,-0.0803243,-0.936047,1.14E+00,8.80E-01,7.09E-01,1.43E+00
-0.73259,1.34206,1.06768,0.134914,-1.03E+00,1.25E+00,-1.24E+00,7.49E-01
-1.15018,0.625134,-0.395663,-1.09477,8.48E-01,6.84E-01,1.75E+00,3.26E-01
0.133137,1.20274,0.981512,-0.0321916,1.55E+00,-1.25E+00,5.92E-01,-1.17E+00
0.980074,-2.39557,0.393059,-0.972569,-1.12E+00,-1.14E+00,-7.32E-01,-1.14E+00
0.139872,0.907473,-0.214483,-1.01304,-2.03E-01,1.00E-01,-2.26E-01,-1.17E-01
0.073283,1.17373,0.402529,-1.03156,4.81E-01,-1.18E+00,1.35E+00,-7.65E-01
-0.610112,-0.0724622,0.194763,-1.16416,1.45E+00,-1.13E+00,9.16E-01,-1.09E+00
-0.437578,-1.1409,1.26556,0.442129,-1.09E+00,1.33E+00,-8.54E-01,9.09E-01
-0.172737,-2.26129,-0.241647,-0.454702,-1.21E+00,9.33E-01,-8.94E-01,9.65E-01
-1.3086,-0.55925,-0.44051,-0.827056,-1.54E+00,1.29E+00,-1.42E+00,1.25E+00
-0.057448,-1.3491,-0.278348,-0.42802,5.50E-02,1.94E-01,6.02E-02,4.73E-01
1.62199,1.35206,0.770757,-0.431337,5.56E-01,6.18E-01,1.46E+00,6.49E-01
0.0258076,2.20097,0.186603,-1.12226,-2.12E-01,-1.17E-01,-2.13E-01,5.72E-01
0.605139,-0.22638,1.45983,0.440808,1.30E+00,9.74E-01,1.08E+00,8.83E-01
0.101195,-0.106803,1.32055,-0.136016,4.32E-01,8.51E-03,1.30E-01,2.71E-01
2.10227,-1.84801,0.170884,-1.08229,7.11E-01,-1.48E+00,1.53E+00,-7.92E-01
0.949563,0.773583,0.859341,-0.660432,9.83E-01,9.21E-01,1.11E+00,9.54E-01
-0.831799,0.593189,0.340469,-0.669116,1.16E+00,1.00E+00,5.37E-01,1.26E+00
0.0527235,1.52866,-0.0542893,-0.902856,1.04E+00,-6.69E-01,9.43E-01,-1.12E+00
0.326301,0.148836,-0.0216219,-0.734766,8.16E-01,-9.02E-01,7.60E-01,-6.85E-01
0.706023,-0.777559,0.0261413,-0.631449,-1.15E-01,1.41E-01,-9.24E-02,1.94E-01
-1.17381,-2.46949,0.800197,-1.00002,2.91E-01,1.01E+00,5.96E-01,7.72E-01
-0.899243,-0.752904,1.28274,-0.0802784,1.45E+00,-1.11E+00,6.11E-01,-9.33E-01
0.779684,1.03037,0.934915,0.133618,-1.09E+00,-7.86E-01,-1.28E+00,-9.18E-01
-1.34151,1.90171,-0.398257,-1.19325,-8.91E-01,8.51E-01,-7.44E-01,1.20E+00
-0.390682,-0.0238072,-0.285494,-0.97195,-5.50E-01,9.97E-01,-7.73E-01,1.27E+00
1.06511,0.462769,1.10147,0.195534,-1.28E+00,1.33E+00,-1.07E+00,9.81E-01
0.244615,-0.177299,1.29176,0.64016,1.42E+00,9.09E-01,1.13E+00,1.05E+00
-0.481615,0.779527,0.0674037,-0.843074,1.00E+00,1.16E+00,1.14E+00,4.51E-01
-0.251244,0.609983,-0.247734,-0.973114,1.34E+00,7.27E-01,1.42E+00,1.10E+00
-1.01268,1.1611,1.55657,0.424697,1.31E-01,-2.84E-01,3.90E-01,3.48E-01
-1.29905,0.012444,-0.334968,-1.17081,1.36E+00,5.78E-01,5.19E-01,1.44E+00
1.15551,0.699515,1.02951,0.114425,3.59E-01,-8.42E-02,-3.32E-01,-3.00E-01
0.500868,-1.26201,0.618855,0.290819,-9.08E-01,-6.93E-01,-9.27E-01,-1.23E+00
0.0734992,0.253186,0.510273,-0.0201402,9.20E-01,8.51E-01,1.40E+00,9.64E-01
-0.665504,-0.975544,0.646253,0.390428,1.07E+00,8.18E-01,7.20E-01,9.90E-01
-1.1322,-0.910946,-0.131507,-1.22295,2.18E-02,-2.18E-02,1.83E-01,1.95E-01
-0.495659,-0.193291,0.90252,-0.213392,1.73E-01,-7.73E-01,7.05E-01,-7.27E-01
0.216688,-1.46525,0.0747663,-0.764752,9.69E-01,6.85E-01,1.07E+00,1.18E+00
-2.10896,-2.00214,1.20981,-0.318367,-2.56E-01,-2.98E-01,2.57E-01,2.57E-01
0.31029,-1.13224,0.357653,-0.55854,1.29E+00,-6.50E-01,9.45E-01,-9.98E-01
0.984208,0.00513828,1.06404,-0.362572,1.79E+00,7.76E-01,6.10E-01,7.59E-01
-1.76685,0.908396,1.18154,0.268667,-1.18E+00,9.69E-01,-1.12E+00,9.77E-01
2.21459,-0.279655,1.23512,0.570402,1.00E+00,-1.57E+00,1.14E+00,-1.11E+00
0.411647,0.315634,0.338146,-1.39745,-1.19E+00,-1.01E+00,-1.12E+00,-1.02E+00
0.0711854,-1.09494,0.0900853,-0.366817,1.20E+00,8.85E-01,9.33E-01,9.09E-01
0.249045,0.609587,0.951024,-0.0259366,1.01E+00,9.75E-01,7.13E-01,1.30E+00
-1.86582,1.17089,-0.099355,-1.17152,-9.60E-01,1.18E+00,-9.66E-01,5.07E-01
-0.0464449,-1.6095,1.30666,-0.125229,-7.79E-01,-1.30E+00,-9.62E-01,-9.78E-01
-1.82692,-1.74789,1.19495,0.130437,1.15E+00,9.65E-01,7.16E-01,1.07E+00
-0.313761,-0.244109,0.94048,0.0282577,1.09E+00,1.12E+00,6.91E-01,5.71E-01
-1.78478,-0.160702,-0.277341,-1.0468,1.31E+00,1.05E+00,1.27E+00,1.44E+00
-1.33273,-0.20757,0.0188878,-1.26149,-1.15E+00,1.08E+00,-3.02E-01,1.52E+00
-0.413302,-0.535547,0.390795,0.619348,-7.40E-01,-1.68E+00,-1.13E+00,-1.20E+00
0.947126,-1.02231,0.765909,0.0813338,1.44E+00,-1.05E+00,1.37E+00,-4.86E-01
0.0432622,-0.626987,1.03157,-0.0274978,-1.00E+00,1.05E+00,-6.94E-01,1.11E+00
-1.86927,-0.69023,0.864609,0.0797064,1.13E+00,1.31E+00,8.51E-01,8.71E-01
0.0868733,-1.7798,-0.411922,-0.695464,5.23E-01,1.00E+00,6.83E-01,8.33E-01
0.579633,-1.06034,0.952018,-0.249587,1.05E+00,1.40E+00,9.85E-01,8.18E-01
0.0515565,-1.10673,1.39624,-0.3876,6.40E-01,-1.02E+00,1.25E+00,-1.05E+00
1.29136,-0.568543,0.0325941,-0.799498,1.85E-01,3.89E-02,2.88E-02,-4.26E-02
1.03871,-2.38736,0.224044,-1.19123,-1.17E+00,4.94E-01,-4.61E-01,8.45E-01
-1.47091,-0.10713,0.377385,-1.2576,1.45E+00,1.57E+00,1.35E+00,9.46E-01
0.71654,0.219714,0.223651,-0.863791,-8.70E-01,-1.06E+00,-6.04E-01,-1.39E+00
0.818287,0.200501,0.534824,-1.00405,1.26E+00,-1.45E+00,1.15E+00,-1.11E+00
-0.479437,-0.808428,0.258292,-1.5073,-8.40E-01,1.29E+00,-1.11E+00,3.27E-01
-0.694994,-0.317182,0.160653,-1.11987,1.55E-01,4.86E-02,5.74E-01,2.06E-01
2.31071,-0.00564124,-0.133081,-1.20101,1.47E+00,-1.12E+00,9.80E-01,-1.09E+00
0.157015,1.35879,0.579923,0.052404,-8.14E-01,-1.56E+00,-1.27E+00,-8.55E-01
0.703879,-0.604988,1.17054,-0.0998435,8.94E-01,-5.14E-01,6.74E-01,-1.76E+00
-0.247334,2.21606,0.851169,-0.0224415,1.10E+00,5.89E-01,7.70E-01,1.38E+00
0.499303,-0.0211593,0.749442,-0.284022,-9.58E-01,-4.78E-01,-1.01E+00,-1.02E+00
0.885775,0.264395,1.20117,-0.212252,-8.64E-01,1.16E+00,-1.55E+00,1.01E+00
0.631801,-0.805615,1.0859,0.182653,4.27E-01,2.89E-01,8.68E-02,6.84E-02
0.311492,-0.894482,0.172701,-0.83469,-1.32E-02,7.34E-01,2.80E-01,-4.59E-02
0.913484,-0.997006,-0.0724959,-0.952404,-3.91E-01,1.19E+00,-8.92E-01,1.13E+00
1.61191,-0.268899,0.791102,-0.0871191,1.05E+00,-1.17E-01,1.49E+00,-1.10E+00
-0.431776,-1.48348,0.522566,0.000966665,-7.68E-02,2.83E-01,2.37E-01,4.90E-01
1.09025,0.0280002,0.883939,-0.153088,-9.70E-01,1.19E+00,-1.55E+00,9.26E-01
1.62881,-0.347115,1.20746,0.208425,-9.06E-01,8.45E-01,-1.28E+00,8.50E-01
-0.475645,0.79219,-0.384495,-1.08692,1.40E+00,-1.25E+00,8.78E-01,-1.40E+00
-0.738097,-0.52704,0.74811,-0.410474,-6.05E-01,8.91E-01,-4.02E-01,1.48E+00
0.553396,0.827863,-0.222968,-1.11857,-1.06E+00,1.01E+00,-1.03E+00,1.04E+00
-0.352595,-0.580127,-0.0168205,-0.348101,-6.24E-01,1.29E+00,-2.30E-01,1.15E+00
0.430574,-1.34409,1.03017,0.161748,1.34E+00,-7.52E-01,7.62E-01,-1.10E+00
0.408628,-1.00927,1.17128,0.32169,9.14E-01,-6.23E-01,1.17E+00,-1.29E+00
0.207796,0.739307,1.18213,-0.314451,-1.21E+00,-1.21E+00,-7.77E-01,-8.22E-01
0.449445,2.34685,1.5092,-0.169981,-5.75E-01,1.13E+00,-1.02E+00,6.73E-01
0.428545,-0.053455,0.915341,-0.347461,1.17E+00,-8.13E-01,8.05E-01,-5.18E-01
1.0407,-0.360274,0.141165,-1.07074,1.80E+00,9.40E-01,7.00E-01,7.78E-01
1.4047,-0.345891,-0.0754969,-1.17607,-4.82E-01,6.86E-03,2.52E-01,-4.75E-01
2.15197,-0.0532249,-0.349266,-0.922981,-9.09E-01,-6.90E-01,-4.27E-01,-5.01E-01
0.840366,-0.225199,0.760026,-0.0660227,2.46E-01,-4.50E-01,3.75E-01,-2.77E-01
1.08711,-2.09243,0.130495,-0.842529,-1.09E+00,-1.06E+00,-6.47E-01,-6.88E-01
-0.128904,1.91565,0.26759,-0.860838,-1.03E+00,1.10E+00,-9.10E-01,1.28E+00
0.424146,2.10192,0.885479,-0.0458383,-4.66E-01,-1.01E+00,-5.27E-01,-1.24E+00
-0.827906,1.63327,1.03382,0.19718,5.49E-01,4.67E-01,8.40E-01,1.33E+00
-0.689485,-0.262554,0.686424,0.363344,-1.12E+00,1.18E+00,-9.97E-01,7.34E-01
-1.13398,0.600238,-0.183782,-0.902057,-1.01E+00,-8.84E-01,-6.65E-01,-1.28E+00
0.511878,2.79317,0.55148,-1.25082,-9.94E-01,1.01E+00,-3.62E-01,1.11E+00
